"long","lat","order","hole","piece","id","group"
1224817.52175431,-1114838.44093357,98,FALSE,"1","01009","01009.1"
1232720.29975067,-1110587.00639968,99,FALSE,"1","01009","01009.1"
1232337.05686874,-1109965.66513033,100,FALSE,"1","01009","01009.1"
1233649.98203941,-1108269.88771566,101,FALSE,"1","01009","01009.1"
1234466.34300318,-1105092.17502327,102,FALSE,"1","01009","01009.1"
1235307.64869652,-1104388.91002322,103,FALSE,"1","01009","01009.1"
1238103.14606952,-1094739.81207773,104,FALSE,"1","01009","01009.1"
1243981.74301234,-1093005.20490227,105,FALSE,"1","01009","01009.1"
1260133.17698202,-1108403.86889123,106,FALSE,"1","01009","01009.1"
1258440.02525527,-1115268.4290608,107,FALSE,"1","01009","01009.1"
1256602.43698379,-1126895.40870099,108,FALSE,"1","01009","01009.1"
1260658.2709388,-1126193.14572542,109,FALSE,"1","01009","01009.1"
1259551.13953281,-1133024.77700628,110,FALSE,"1","01009","01009.1"
1254979.03141536,-1138838.14432255,111,FALSE,"1","01009","01009.1"
1239835.0269736,-1145086.52277327,112,FALSE,"1","01009","01009.1"
1240382.55760404,-1149118.91179369,113,FALSE,"1","01009","01009.1"
1234089.31569075,-1149256.87236398,114,FALSE,"1","01009","01009.1"
1222626.02391876,-1143478.52226737,115,FALSE,"1","01009","01009.1"
1211180.93793421,-1144976.25189794,116,FALSE,"1","01009","01009.1"
1205229.71122127,-1149039.91711166,117,FALSE,"1","01009","01009.1"
1203691.39319003,-1144458.82041147,118,FALSE,"1","01009","01009.1"
1317624.35631693,-1306750.96224058,119,FALSE,"1","01011","01011.1"
1318450.76360081,-1304164.98088512,120,FALSE,"1","01011","01011.1"
1324676.73713996,-1302900.82767694,121,FALSE,"1","01011","01011.1"
1326583.90315033,-1302514.79133554,122,FALSE,"1","01011","01011.1"
1326113.1152749,-1299188.19882259,123,FALSE,"1","01011","01011.1"
1331224.45754746,-1306572.68052994,124,FALSE,"1","01011","01011.1"
1370497.99287259,-1299597.20305924,125,FALSE,"1","01011","01011.1"
1372519.15124177,-1309158.45685424,126,FALSE,"1","01011","01011.1"
1374118.23645392,-1308871.1200493,127,FALSE,"1","01011","01011.1"
1374590.41408418,-1323603.00380165,128,FALSE,"1","01011","01011.1"
1360064.64532333,-1328071.99214477,129,FALSE,"1","01011","01011.1"
1355398.29313798,-1342025.41186591,130,FALSE,"1","01011","01011.1"
1342934.57285074,-1344118.87881284,131,FALSE,"1","01011","01011.1"
1341635.84931827,-1334573.62036466,132,FALSE,"1","01011","01011.1"
1332831.50219502,-1336047.56194757,133,FALSE,"1","01011","01011.1"
1330687.29558182,-1327407.00011912,134,FALSE,"1","01011","01011.1"
1325544.9948249,-1326629.69749752,135,FALSE,"1","01011","01011.1"
1321000.42054408,-1328601.03683707,136,FALSE,"1","01011","01011.1"
1319472.84229175,-1318682.42696704,137,FALSE,"1","01011","01011.1"
1317624.35631693,-1306750.96224058,138,FALSE,"1","01011","01011.1"
1237129.62840706,-1352042.22521683,139,FALSE,"1","01013","01013.1"
1241928.9839954,-1351244.48038537,140,FALSE,"1","01013","01013.1"
1280187.86181615,-1344943.54021989,141,FALSE,"1","01013","01013.1"
1284858.9623021,-1378857.90158329,142,FALSE,"1","01013","01013.1"
1280087.62718046,-1379659.99866271,143,FALSE,"1","01013","01013.1"
1282083.85642921,-1393909.31688649,144,FALSE,"1","01013","01013.1"
1263079.16534131,-1397063.16427865,145,FALSE,"1","01013","01013.1"
1250095.68429671,-1398944.0495014,146,FALSE,"1","01013","01013.1"
1242178.98920524,-1388127.87554994,147,FALSE,"1","01013","01013.1"
1240490.81818433,-1374903.04267947,148,FALSE,"1","01013","01013.1"
1239254.14248225,-1366399.58283627,149,FALSE,"1","01013","01013.1"
1237129.62840706,-1352042.22521683,150,FALSE,"1","01013","01013.1"
1281286.14999545,-1152170.99737945,151,FALSE,"1","01015","01015.1"
1289205.98949517,-1141353.47137025,152,FALSE,"1","01015","01015.1"
1285987.76974609,-1133044.03055313,153,FALSE,"1","01015","01015.1"
1289346.75086703,-1131410.37097281,154,FALSE,"1","01015","01015.1"
1292015.25956308,-1129485.93704826,155,FALSE,"1","01015","01015.1"
1293574.57041063,-1123631.5469896,156,FALSE,"1","01015","01015.1"
1304081.55112128,-1117062.68032048,157,FALSE,"1","01015","01015.1"
1314028.17045653,-1117849.30726017,158,FALSE,"1","01015","01015.1"
1313658.26163422,-1114177.82554041,159,FALSE,"1","01015","01015.1"
1331766.46295719,-1112395.01689593,160,FALSE,"1","01015","01015.1"
1333127.88547121,-1113884.91203125,161,FALSE,"1","01015","01015.1"
1333791.8227147,-1119659.93156476,162,FALSE,"1","01015","01015.1"
1326109.82863361,-1134027.60658857,163,FALSE,"1","01015","01015.1"
1328145.41130768,-1147748.45878631,164,FALSE,"1","01015","01015.1"
1315268.1428263,-1160319.62291935,165,FALSE,"1","01015","01015.1"
1314921.89580889,-1157075.07822285,166,FALSE,"1","01015","01015.1"
1296567.13024674,-1160055.96306899,167,FALSE,"1","01015","01015.1"
1290038.49417364,-1151229.09490924,168,FALSE,"1","01015","01015.1"
1281286.14999545,-1152170.99737945,169,FALSE,"1","01015","01015.1"
1341299.74968788,-1206414.32422825,170,FALSE,"1","01017","01017.1"
1374464.08631288,-1200576.64503473,171,FALSE,"1","01017","01017.1"
1374464.15912162,-1200576.86814894,172,FALSE,"1","01017","01017.1"
1382767.80689278,-1225920.81605701,173,FALSE,"1","01017","01017.1"
1383075.82445504,-1226860.25221292,174,FALSE,"1","01017","01017.1"
1385825.24816311,-1230278.31535013,175,FALSE,"1","01017","01017.1"
1390462.05333842,-1237912.99467399,176,FALSE,"1","01017","01017.1"
1375993.83840241,-1242809.8180992,177,FALSE,"1","01017","01017.1"
1349111.99526757,-1246828.25736159,178,FALSE,"1","01017","01017.1"
1347558.68175835,-1247973.59094907,179,FALSE,"1","01017","01017.1"
1341299.74968788,-1206414.32422825,180,FALSE,"1","01017","01017.1"
1299542.76734135,-1085472.94620076,181,FALSE,"1","01019","01019.1"
1305619.97626902,-1082809.31322553,182,FALSE,"1","01019","01019.1"
1316614.29297323,-1065512.68297192,183,FALSE,"1","01019","01019.1"
1320985.11612531,-1052773.12667986,184,FALSE,"1","01019","01019.1"
1324794.23432486,-1049668.01163066,185,FALSE,"1","01019","01019.1"
1326592.4069358,-1054928.1989709,186,FALSE,"1","01019","01019.1"
1331295.07000794,-1068863.29904623,187,FALSE,"1","01019","01019.1"
1333362.5985778,-1074985.76477177,188,FALSE,"1","01019","01019.1"
1339159.34044038,-1092138.07066297,189,FALSE,"1","01019","01019.1"
1340679.02876893,-1096865.23009066,190,FALSE,"1","01019","01019.1"
1344684.87673817,-1109319.89331545,191,FALSE,"1","01019","01019.1"
1336034.20663478,-1111637.01939532,192,FALSE,"1","01019","01019.1"
1333127.88547121,-1113884.91203125,193,FALSE,"1","01019","01019.1"
1331766.46295719,-1112395.01689593,194,FALSE,"1","01019","01019.1"
1313658.26163422,-1114177.82554041,195,FALSE,"1","01019","01019.1"
1306040.09288619,-1100020.47031038,196,FALSE,"1","01019","01019.1"
1301966.80081258,-1100097.64728544,197,FALSE,"1","01019","01019.1"
1300298.80422496,-1090366.89156371,198,FALSE,"1","01019","01019.1"
1299542.76734135,-1085472.94620076,199,FALSE,"1","01019","01019.1"
1213896.55482903,-1257481.67657718,200,FALSE,"1","01021","01021.1"
1227155.63640433,-1255518.93414517,201,FALSE,"1","01021","01021.1"
1223471.92472384,-1232121.28853109,202,FALSE,"1","01021","01021.1"
1223098.72080232,-1229715.0925905,203,FALSE,"1","01021","01021.1"
1248200.22578751,-1225978.35613413,204,FALSE,"1","01021","01021.1"
1257515.46986663,-1230045.20032758,205,FALSE,"1","01021","01021.1"
1259054.67565165,-1240041.16722636,206,FALSE,"1","01021","01021.1"
1266028.93550185,-1246298.01086325,207,FALSE,"1","01021","01021.1"
1266293.25168311,-1251847.17012154,208,FALSE,"1","01021","01021.1"
1274824.5979496,-1257247.63088062,209,FALSE,"1","01021","01021.1"
1271319.04612679,-1258148.46732159,210,FALSE,"1","01021","01021.1"
1272010.22884095,-1262888.86590864,211,FALSE,"1","01021","01021.1"
1244128.94250101,-1267515.26583993,212,FALSE,"1","01021","01021.1"
1244872.8860642,-1272331.28501513,213,FALSE,"1","01021","01021.1"
1225888.81599506,-1275019.84707482,214,FALSE,"1","01021","01021.1"
1216614.50036335,-1276550.64301388,215,FALSE,"1","01021","01021.1"
1215622.35203378,-1269272.53076215,216,FALSE,"1","01021","01021.1"
1213896.55482903,-1257481.67657718,217,FALSE,"1","01021","01021.1"
1091778.8532284,-1380694.98298214,218,FALSE,"1","01023","01023.1"
1091267.95498953,-1376372.37580687,219,FALSE,"1","01023","01023.1"
1091139.94505311,-1362997.83724386,220,FALSE,"1","01023","01023.1"
1090940.30927696,-1343517.19313329,221,FALSE,"1","01023","01023.1"
1090913.43277267,-1341005.68574582,222,FALSE,"1","01023","01023.1"
1090796.33284846,-1334479.78463195,223,FALSE,"1","01023","01023.1"
1136625.36331114,-1327883.16613893,224,FALSE,"1","01023","01023.1"
1128703.82942855,-1331839.75824411,225,FALSE,"1","01023","01023.1"
1131190.09347553,-1342664.83999031,226,FALSE,"1","01023","01023.1"
1123630.73361599,-1363750.61863825,227,FALSE,"1","01023","01023.1"
1127607.13690225,-1364988.73819806,228,FALSE,"1","01023","01023.1"
1123646.90141098,-1370006.71210248,229,FALSE,"1","01023","01023.1"
1119919.45181905,-1385694.21192462,230,FALSE,"1","01023","01023.1"
1130120.60501016,-1397150.79934196,231,FALSE,"1","01023","01023.1"
1094795.12868488,-1402167.58568853,232,FALSE,"1","01023","01023.1"
1093117.35960261,-1392033.03336244,233,FALSE,"1","01023","01023.1"
1091778.8532284,-1380694.98298214,234,FALSE,"1","01023","01023.1"
1123646.90141098,-1370006.71210248,235,FALSE,"1","01025","01025.1"
1127607.13690225,-1364988.73819806,236,FALSE,"1","01025","01025.1"
1165631.17987452,-1359428.47233198,237,FALSE,"1","01025","01025.1"
1167326.52030119,-1372117.1534163,238,FALSE,"1","01025","01025.1"
1172389.21566781,-1376821.00054228,239,FALSE,"1","01025","01025.1"
1183548.50082316,-1374949.11736538,240,FALSE,"1","01025","01025.1"
1183966.41718922,-1389594.4438907,241,FALSE,"1","01025","01025.1"
1179208.30732483,-1390371.03503013,242,FALSE,"1","01025","01025.1"
1181344.77576521,-1406116.61538979,243,FALSE,"1","01025","01025.1"
1176696.26497214,-1410655.99166811,244,FALSE,"1","01025","01025.1"
1182208.94611019,-1419243.0867108,245,FALSE,"1","01025","01025.1"
1173709.74752988,-1421812.24538103,246,FALSE,"1","01025","01025.1"
1163802.52633625,-1434251.52493755,247,FALSE,"1","01025","01025.1"
1166031.65365979,-1436986.21156096,248,FALSE,"1","01025","01025.1"
1162062.69318627,-1435132.8372072,249,FALSE,"1","01025","01025.1"
1160241.36401958,-1445224.37744923,250,FALSE,"1","01025","01025.1"
1150282.33037893,-1450898.46704798,251,FALSE,"1","01025","01025.1"
1147394.31745996,-1437532.65870291,252,FALSE,"1","01025","01025.1"
1152175.10672211,-1436092.08788946,253,FALSE,"1","01025","01025.1"
1153203.57950538,-1428217.2862701,254,FALSE,"1","01025","01025.1"
1148010.9048966,-1423343.54467893,255,FALSE,"1","01025","01025.1"
1150076.83129546,-1417534.3942328,256,FALSE,"1","01025","01025.1"
1148198.5911009,-1416541.37102705,257,FALSE,"1","01025","01025.1"
1146173.94168482,-1414179.5326168,258,FALSE,"1","01025","01025.1"
1143494.98321302,-1414130.69961112,259,FALSE,"1","01025","01025.1"
1137350.49930308,-1411649.57716626,260,FALSE,"1","01025","01025.1"
1137369.60273614,-1408991.89830602,261,FALSE,"1","01025","01025.1"
1135140.64125226,-1409388.49128198,262,FALSE,"1","01025","01025.1"
1133034.54377871,-1408454.97212899,263,FALSE,"1","01025","01025.1"
1130559.43833156,-1401621.79072255,264,FALSE,"1","01025","01025.1"
1131419.45112975,-1400286.49636493,265,FALSE,"1","01025","01025.1"
1130120.60501016,-1397150.79934196,266,FALSE,"1","01025","01025.1"
1119919.45181905,-1385694.21192462,267,FALSE,"1","01025","01025.1"
1123646.90141098,-1370006.71210248,268,FALSE,"1","01025","01025.1"
1286521.48920741,-1205667.95595444,269,FALSE,"1","01027","01027.1"
1291350.12947093,-1205004.76252208,270,FALSE,"1","01027","01027.1"
1289938.98883939,-1193790.67507102,271,FALSE,"1","01027","01027.1"
1302646.3677216,-1191922.59419304,272,FALSE,"1","01027","01027.1"
1301573.04841819,-1182238.99291669,273,FALSE,"1","01027","01027.1"
1306182.23567409,-1179855.81390509,274,FALSE,"1","01027","01027.1"
1306241.90597398,-1168318.81744175,275,FALSE,"1","01027","01027.1"
1311098.33567497,-1167492.59039773,276,FALSE,"1","01027","01027.1"
1308288.56978998,-1171264.06249195,277,FALSE,"1","01027","01027.1"
1317917.29747122,-1169649.23316468,278,FALSE,"1","01027","01027.1"
1319021.5889602,-1166170.55763638,279,FALSE,"1","01027","01027.1"
1330235.02648125,-1164566.32022499,280,FALSE,"1","01027","01027.1"
1333361.13121538,-1183777.48135557,281,FALSE,"1","01027","01027.1"
1335746.41049135,-1207443.02652521,282,FALSE,"1","01027","01027.1"
1306210.63588946,-1212574.10482295,283,FALSE,"1","01027","01027.1"
1303278.96152621,-1214751.63833548,284,FALSE,"1","01027","01027.1"
1302886.58294177,-1213200.31939708,285,FALSE,"1","01027","01027.1"
1287832.33003329,-1215714.14130397,286,FALSE,"1","01027","01027.1"
1286521.48920741,-1205667.95595444,287,FALSE,"1","01027","01027.1"
1311098.33567497,-1167492.59039773,288,FALSE,"1","01029","01029.1"
1315370.49251815,-1161989.45331906,289,FALSE,"1","01029","01029.1"
1315268.1428263,-1160319.62291935,290,FALSE,"1","01029","01029.1"
1328145.41130768,-1147748.45878631,291,FALSE,"1","01029","01029.1"
1326109.82863361,-1134027.60658857,292,FALSE,"1","01029","01029.1"
1333791.8227147,-1119659.93156476,293,FALSE,"1","01029","01029.1"
1333127.88547121,-1113884.91203125,294,FALSE,"1","01029","01029.1"
1336034.20663478,-1111637.01939532,295,FALSE,"1","01029","01029.1"
1344684.87673817,-1109319.89331545,296,FALSE,"1","01029","01029.1"
1344684.92092637,-1109320.03065427,297,FALSE,"1","01029","01029.1"
1346858.29976072,-1115977.45510017,298,FALSE,"1","01029","01029.1"
1351516.81833168,-1130238.60229452,299,FALSE,"1","01029","01029.1"
1355516.70956184,-1142482.5987728,300,FALSE,"1","01029","01029.1"
1359813.90884234,-1155627.10979706,301,FALSE,"1","01029","01029.1"
1361446.92101799,-1160643.06574704,302,FALSE,"1","01029","01029.1"
1357214.165813,-1159285.02196353,303,FALSE,"1","01029","01029.1"
1330235.02648125,-1164566.32022499,304,FALSE,"1","01029","01029.1"
1319021.5889602,-1166170.55763638,305,FALSE,"1","01029","01029.1"
1317917.29747122,-1169649.23316468,306,FALSE,"1","01029","01029.1"
1308288.56978998,-1171264.06249195,307,FALSE,"1","01029","01029.1"
1311098.33567497,-1167492.59039773,308,FALSE,"1","01029","01029.1"
1312086.88337404,-1398645.84411698,309,FALSE,"1","01031","01031.1"
1310620.20052704,-1388801.18312272,310,FALSE,"1","01031","01031.1"
1315275.05411043,-1387175.49814354,311,FALSE,"1","01031","01031.1"
1313849.23043336,-1378423.80348869,312,FALSE,"1","01031","01031.1"
1347303.8307002,-1372860.92507311,313,FALSE,"1","01031","01031.1"
1353785.87563661,-1419116.3861284,314,FALSE,"1","01031","01031.1"
1322525.61944368,-1425887.54659627,315,FALSE,"1","01031","01031.1"
1315949.48384481,-1425819.48794674,316,FALSE,"1","01031","01031.1"
1312344.28696619,-1401938.45857972,317,FALSE,"1","01031","01031.1"
1312086.88337404,-1398645.84411698,318,FALSE,"1","01031","01031.1"
1085856.76062664,-1076167.66141325,319,FALSE,"1","01033","01033.1"
1085367.35049269,-1046019.91369553,320,FALSE,"1","01033","01033.1"
1096779.42159496,-1045473.45188341,321,FALSE,"1","01033","01033.1"
1102682.3913739,-1053381.8870066,322,FALSE,"1","01033","01033.1"
1113983.0517059,-1059867.72995044,323,FALSE,"1","01033","01033.1"
1138094.87859684,-1045061.49753146,324,FALSE,"1","01033","01033.1"
1147422.20572748,-1047299.93176275,325,FALSE,"1","01033","01033.1"
1147890.56135139,-1063963.07665918,326,FALSE,"1","01033","01033.1"
1141521.20922317,-1074328.94968921,327,FALSE,"1","01033","01033.1"
1085948.69483296,-1080746.0170415,328,FALSE,"1","01033","01033.1"
1085856.76062664,-1076167.66141325,329,FALSE,"1","01033","01033.1"
1219384.41840068,-1404272.15459793,330,FALSE,"1","01035","01035.1"
1220581.29995925,-1390336.01375909,331,FALSE,"1","01035","01035.1"
1227368.64661581,-1380802.20058444,332,FALSE,"1","01035","01035.1"
1240490.81818433,-1374903.04267947,333,FALSE,"1","01035","01035.1"
1242178.98920524,-1388127.87554994,334,FALSE,"1","01035","01035.1"
1250095.68429671,-1398944.0495014,335,FALSE,"1","01035","01035.1"
1263079.16534131,-1397063.16427865,336,FALSE,"1","01035","01035.1"
1268598.73485734,-1409774.04198985,337,FALSE,"1","01035","01035.1"
1266085.1682196,-1418956.9500368,338,FALSE,"1","01035","01035.1"
1268124.78679671,-1433441.70923183,339,FALSE,"1","01035","01035.1"
1261156.05120693,-1433405.04268414,340,FALSE,"1","01035","01035.1"
1261093.35920216,-1426800.6559871,341,FALSE,"1","01035","01035.1"
1198456.64494196,-1436398.15517647,342,FALSE,"1","01035","01035.1"
1219384.41840068,-1404272.15459793,343,FALSE,"1","01035","01035.1"
1257515.46986663,-1230045.20032758,344,FALSE,"1","01037","01037.1"
1257036.05602986,-1222500.14166151,345,FALSE,"1","01037","01037.1"
1258665.69053757,-1220609.06842536,346,FALSE,"1","01037","01037.1"
1287832.33003329,-1215714.14130397,347,FALSE,"1","01037","01037.1"
1302886.58294177,-1213200.31939708,348,FALSE,"1","01037","01037.1"
1303278.96152621,-1214751.63833548,349,FALSE,"1","01037","01037.1"
1307229.98122891,-1244570.00161103,350,FALSE,"1","01037","01037.1"
1308840.6626488,-1251521.44010586,351,FALSE,"1","01037","01037.1"
1278141.43726345,-1255077.16440182,352,FALSE,"1","01037","01037.1"
1274824.5979496,-1257247.63088062,353,FALSE,"1","01037","01037.1"
1266293.25168311,-1251847.17012154,354,FALSE,"1","01037","01037.1"
1266028.93550185,-1246298.01086325,355,FALSE,"1","01037","01037.1"
1259054.67565165,-1240041.16722636,356,FALSE,"1","01037","01037.1"
1257515.46986663,-1230045.20032758,357,FALSE,"1","01037","01037.1"
1263079.16534131,-1397063.16427865,358,FALSE,"1","01039","01039.1"
1282083.85642921,-1393909.31688649,359,FALSE,"1","01039","01039.1"
1291387.54572248,-1392222.85964481,360,FALSE,"1","01039","01039.1"
1292673.25968279,-1400517.22279069,361,FALSE,"1","01039","01039.1"
1302622.30791981,-1390259.74826767,362,FALSE,"1","01039","01039.1"
1304035.4789443,-1398209.28191488,363,FALSE,"1","01039","01039.1"
1312086.88337404,-1398645.84411698,364,FALSE,"1","01039","01039.1"
1312344.28696619,-1401938.45857972,365,FALSE,"1","01039","01039.1"
1315949.48384481,-1425819.48794674,366,FALSE,"1","01039","01039.1"
1318965.82337518,-1445355.51518979,367,FALSE,"1","01039","01039.1"
1319578.58152009,-1447449.55335223,368,FALSE,"1","01039","01039.1"
1302769.32183464,-1450119.39975424,369,FALSE,"1","01039","01039.1"
1300529.42082798,-1450467.74784716,370,FALSE,"1","01039","01039.1"
1283980.24962059,-1453021.64796454,371,FALSE,"1","01039","01039.1"
1272161.69137409,-1454766.05137546,372,FALSE,"1","01039","01039.1"
1270837.70688563,-1453550.67910362,373,FALSE,"1","01039","01039.1"
1268124.78679671,-1433441.70923183,374,FALSE,"1","01039","01039.1"
1266085.1682196,-1418956.9500368,375,FALSE,"1","01039","01039.1"
1268598.73485734,-1409774.04198985,376,FALSE,"1","01039","01039.1"
1263079.16534131,-1397063.16427865,377,FALSE,"1","01039","01039.1"
1280087.62718046,-1379659.99866271,378,FALSE,"1","01041","01041.1"
1284858.9623021,-1378857.90158329,379,FALSE,"1","01041","01041.1"
1280187.86181615,-1344943.54021989,380,FALSE,"1","01041","01041.1"
1284239.31844339,-1344390.21588832,381,FALSE,"1","01041","01041.1"
1282785.91342569,-1334866.69061249,382,FALSE,"1","01041","01041.1"
1292358.18706644,-1333219.31425381,383,FALSE,"1","01041","01041.1"
1293828.09944852,-1342700.61358852,384,FALSE,"1","01041","01041.1"
1304164.98849241,-1340866.01623511,385,FALSE,"1","01041","01041.1"
1306153.82490194,-1360296.78918575,386,FALSE,"1","01041","01041.1"
1310925.15506862,-1359462.06817412,387,FALSE,"1","01041","01041.1"
