"long","lat","order","hole","piece","group","id"
1225982.82417679,-1118391.97736334,98,FALSE,"1","01009.1","01009"
1224817.52175431,-1114838.44093356,99,FALSE,"1","01009.1","01009"
1232720.29975067,-1110587.00639968,100,FALSE,"1","01009.1","01009"
1235307.64869652,-1104388.91002322,101,FALSE,"1","01009.1","01009"
1238103.14606952,-1094739.81207773,102,FALSE,"1","01009.1","01009"
1243981.74301234,-1093005.20490227,103,FALSE,"1","01009.1","01009"
1260133.17698202,-1108403.86889123,104,FALSE,"1","01009.1","01009"
1258440.02525527,-1115268.4290608,105,FALSE,"1","01009.1","01009"
1256602.43698379,-1126895.40870099,106,FALSE,"1","01009.1","01009"
1260658.27093879,-1126193.14572541,107,FALSE,"1","01009.1","01009"
1259726.85978864,-1132783.21521116,108,FALSE,"1","01009.1","01009"
1254979.03141536,-1138838.14432255,109,FALSE,"1","01009.1","01009"
1239835.0269736,-1145086.52277326,110,FALSE,"1","01009.1","01009"
1240382.55760404,-1149118.91179369,111,FALSE,"1","01009.1","01009"
1234089.31569075,-1149256.87236398,112,FALSE,"1","01009.1","01009"
1222626.02391875,-1143478.52226737,113,FALSE,"1","01009.1","01009"
1211180.93793421,-1144976.25189794,114,FALSE,"1","01009.1","01009"
1205229.71122126,-1149039.91711165,115,FALSE,"1","01009.1","01009"
1203691.39319003,-1144458.82041147,116,FALSE,"1","01009.1","01009"
1317624.35631692,-1306750.96224058,117,FALSE,"1","01011.1","01011"
1318450.76360081,-1304164.98088512,118,FALSE,"1","01011.1","01011"
1324676.73713996,-1302900.82767694,119,FALSE,"1","01011.1","01011"
1326583.90315033,-1302514.79133553,120,FALSE,"1","01011.1","01011"
1326113.11527489,-1299188.19882259,121,FALSE,"1","01011.1","01011"
1331224.45754746,-1306572.68052994,122,FALSE,"1","01011.1","01011"
1370497.99287259,-1299597.20305924,123,FALSE,"1","01011.1","01011"
1372519.15124176,-1309158.45685424,124,FALSE,"1","01011.1","01011"
1374118.23645391,-1308871.1200493,125,FALSE,"1","01011.1","01011"
1374590.41408418,-1323603.00380165,126,FALSE,"1","01011.1","01011"
1360064.64532332,-1328071.99214477,127,FALSE,"1","01011.1","01011"
1355398.29313798,-1342025.41186591,128,FALSE,"1","01011.1","01011"
1342934.57285074,-1344118.87881284,129,FALSE,"1","01011.1","01011"
1341635.84931827,-1334573.62036466,130,FALSE,"1","01011.1","01011"
1332831.50219502,-1336047.56194757,131,FALSE,"1","01011.1","01011"
1330687.29558182,-1327407.00011912,132,FALSE,"1","01011.1","01011"
1325544.9948249,-1326629.69749752,133,FALSE,"1","01011.1","01011"
1321000.42054408,-1328601.03683707,134,FALSE,"1","01011.1","01011"
1319472.84229174,-1318682.42696704,135,FALSE,"1","01011.1","01011"
1317624.35631692,-1306750.96224058,136,FALSE,"1","01011.1","01011"
1237129.62840706,-1352042.22521683,137,FALSE,"1","01013.1","01013"
1241928.98399539,-1351244.48038537,138,FALSE,"1","01013.1","01013"
1280187.86181615,-1344943.54021989,139,FALSE,"1","01013.1","01013"
1284858.96230209,-1378857.90158329,140,FALSE,"1","01013.1","01013"
1280087.62718046,-1379659.99866271,141,FALSE,"1","01013.1","01013"
1282083.85642921,-1393909.31688649,142,FALSE,"1","01013.1","01013"
1263079.16534131,-1397063.16427865,143,FALSE,"1","01013.1","01013"
1250103.37782007,-1398924.82086096,144,FALSE,"1","01013.1","01013"
1242178.98920524,-1388127.87554994,145,FALSE,"1","01013.1","01013"
1240490.81818433,-1374903.04267947,146,FALSE,"1","01013.1","01013"
1239254.14248225,-1366399.58283627,147,FALSE,"1","01013.1","01013"
1237129.62840706,-1352042.22521683,148,FALSE,"1","01013.1","01013"
1281286.14999545,-1152170.99737945,149,FALSE,"1","01015.1","01015"
1289205.98949517,-1141353.47137025,150,FALSE,"1","01015.1","01015"
1285987.76974609,-1133044.03055313,151,FALSE,"1","01015.1","01015"
1293574.57041063,-1123631.5469896,152,FALSE,"1","01015.1","01015"
1304081.55112128,-1117062.68032048,153,FALSE,"1","01015.1","01015"
1314028.17045653,-1117849.30726017,154,FALSE,"1","01015.1","01015"
1313658.26163422,-1114177.82554041,155,FALSE,"1","01015.1","01015"
1331766.46295718,-1112395.01689592,156,FALSE,"1","01015.1","01015"
1333127.88547121,-1113884.91203125,157,FALSE,"1","01015.1","01015"
1326109.8286336,-1134027.60658856,158,FALSE,"1","01015.1","01015"
