"long","lat","order","hole","piece","group","id"
-66.901045,18.538741,118,FALSE,"1","1.1",1
-66.895573,18.539734,119,FALSE,"1","1.1",1
-66.883874,18.541664,120,FALSE,"1","1.1",1
-66.874482,18.542239,121,FALSE,"1","1.1",1
-66.874283,18.542249,122,FALSE,"1","1.1",1
-66.872494,18.542334,123,FALSE,"1","1.1",1
-66.870242,18.542442,124,FALSE,"1","1.1",1
-66.865065,18.542609,125,FALSE,"1","1.1",1
-66.861931,18.542388,126,FALSE,"1","1.1",1
-66.857422,18.542358,127,FALSE,"1","1.1",1
-66.854217,18.542439,128,FALSE,"1","1.1",1
-66.851175,18.542517,129,FALSE,"1","1.1",1
-66.847301,18.542061,130,FALSE,"1","1.1",1
-66.843933,18.541664,131,FALSE,"1","1.1",1
-66.836693,18.540206,132,FALSE,"1","1.1",1
-66.831346,18.541783,133,FALSE,"1","1.1",1
-66.822959,18.543104,134,FALSE,"1","1.1",1
-66.817153,18.543489,135,FALSE,"1","1.1",1
-66.814223,18.543683,136,FALSE,"1","1.1",1
-66.809864,18.543727,137,FALSE,"1","1.1",1
-66.804219,18.543784,138,FALSE,"1","1.1",1
-66.795171,18.54332,139,FALSE,"1","1.1",1
-66.786019,18.542384,140,FALSE,"1","1.1",1
-66.777719,18.541219,141,FALSE,"1","1.1",1
-66.770444,18.540028,142,FALSE,"1","1.1",1
-66.764692,18.53833,143,FALSE,"1","1.1",1
-66.763457,18.537965,144,FALSE,"1","1.1",1
-66.755945,18.535159,145,FALSE,"1","1.1",1
-66.751819,18.533318,146,FALSE,"1","1.1",1
-66.749619,18.532061,147,FALSE,"1","1.1",1
-66.745377,18.529453,148,FALSE,"1","1.1",1
-66.740888,18.528424,149,FALSE,"1","1.1",1
-66.734606,18.526012,150,FALSE,"1","1.1",1
-66.731346,18.527137,151,FALSE,"1","1.1",1
-66.730948,18.527232,152,FALSE,"1","1.1",1
-66.72568,18.528485,153,FALSE,"1","1.1",1
-66.725488,18.528493,154,FALSE,"1","1.1",1
-66.720904,18.528697,155,FALSE,"1","1.1",1
-66.715802,18.53035,156,FALSE,"1","1.1",1
-66.710773,18.531466,157,FALSE,"1","1.1",1
-66.705426,18.532614,158,FALSE,"1","1.1",1
-66.703438,18.53398,159,FALSE,"1","1.1",1
-66.699501,18.535737,160,FALSE,"1","1.1",1
-66.69394,18.537152,161,FALSE,"1","1.1",1
-66.687991,18.53833,162,FALSE,"1","1.1",1
-66.680206,18.539264,163,FALSE,"1","1.1",1
-66.672672,18.539225,164,FALSE,"1","1.1",1
-66.669312,18.539107,165,FALSE,"1","1.1",1
-66.665735,18.539994,166,FALSE,"1","1.1",1
-66.663082,18.539746,167,FALSE,"1","1.1",1
-66.660358,18.539799,168,FALSE,"1","1.1",1
-66.655857,18.541386,169,FALSE,"1","1.1",1
-66.648846,18.542691,170,FALSE,"1","1.1",1
-66.642332,18.543529,171,FALSE,"1","1.1",1
-66.634761,18.543992,172,FALSE,"1","1.1",1
-66.626024,18.544146,173,FALSE,"1","1.1",1
-66.624618,18.544105,174,FALSE,"1","1.1",1
-66.620341,18.543804,175,FALSE,"1","1.1",1
-66.614576,18.542932,176,FALSE,"1","1.1",1
-66.612308,18.543054,177,FALSE,"1","1.1",1
-66.607524,18.543837,178,FALSE,"1","1.1",1
-66.602216,18.543572,179,FALSE,"1","1.1",1
-66.596945,18.542904,180,FALSE,"1","1.1",1
-66.591783,18.54173,181,FALSE,"1","1.1",1
-66.587085,18.539953,182,FALSE,"1","1.1",1
-66.582511,18.541039,183,FALSE,"1","1.1",1
-66.578441,18.541431,184,FALSE,"1","1.1",1
-66.577552,18.541517,185,FALSE,"1","1.1",1
-66.573021,18.54129,186,FALSE,"1","1.1",1
-66.566441,18.540714,187,FALSE,"1","1.1",1
-66.562934,18.54093,188,FALSE,"1","1.1",1
-66.556601,18.540254,189,FALSE,"1","1.1",1
-66.548856,18.538964,190,FALSE,"1","1.1",1
-66.546206,18.538208,191,FALSE,"1","1.1",1
-66.540087,18.537332,192,FALSE,"1","1.1",1
-66.533125,18.535474,193,FALSE,"1","1.1",1
-66.532521,18.535478,194,FALSE,"1","1.1",1
-66.530576,18.535492,195,FALSE,"1","1.1",1
-66.524523,18.535356,196,FALSE,"1","1.1",1
-66.515152,18.533752,197,FALSE,"1","1.1",1
-66.507485,18.531586,198,FALSE,"1","1.1",1
-66.504337,18.530597,199,FALSE,"1","1.1",1
-66.499615,18.529114,200,FALSE,"1","1.1",1
-66.497135,18.528391,201,FALSE,"1","1.1",1
-66.495012,18.527467,202,FALSE,"1","1.1",1
-66.489654,18.527024,203,FALSE,"1","1.1",1
