"x","y","fips"
1236899.38601934,-72543.99031294,"26057"
335952.80656219,-732519.74552478,"20111"
543874.31970294,-157907.8245987,"19195"
414296.34368712,-815220.03468021,"20133"
265404.70355932,-1757241.15520102,"48123"
1057260.08901968,-812695.98420943,"21143"
1847196.27903355,-805721.32133274,"37037"
1429399.8674528,-645591.45966038,"21165"
1128705.69717804,-13342.54524356,"26085"
699268.84230156,-1058459.73011384,"05045"
1652194.59145724,-823242.12168625,"37027"
625624.47762426,-1131919.15650637,"05051"
699446.24774892,-1157912.17743155,"05053"
2119052.77009228,87248.83883976,"36083"
1668271.76772919,-186691.79510823,"42121"
183801.69601574,-1473087.66196988,"48193"
179292.34117575,422075.27218964,"38067"
1581936.37799299,-762707.67435675,"51520"
277280.52054012,-373394.91045706,"31053"
224998.75941565,-262455.64188119,"31027"
516989.81114666,-607534.73198882,"29177"
1899022.49444362,-825338.63865192,"37085"
1866737.01743593,-827075.6077238,"37105"
908999.51381918,-157552.85318747,"55055"
1385166.67639111,-607513.76962201,"21181"
486199.36418297,-129380.82560404,"27043"
1831438.63367622,-885324.1547075,"37153"
1139059.92142709,-829405.6661485,"21219"
945865.21105384,-604021.45029207,"17051"
986730.77658565,-429160.6222772,"17053"
1083812.48595414,-749034.24079426,"21233"
-74471.26998481,-1113984.52242184,"48129"
1768926.43572827,-810365.92929889,"37057"
128227.59130068,67706.82244393,"46013"
1607196.66941579,-1030446.52731458,"45001"
229473.22538958,-181164.31056426,"46125"
136484.5025482,-63615.35189362,"46005"
1076813.22413964,-798072.09842968,"21033"
-186685.85808511,-117843.38272762,"46103"
263009.60544813,-24945.13340044,"46039"
1850585.46292226,-1088577.41112429,"45015"
57465.54771017,-1688896.7268864,"48019"
1783738.16460643,-149528.0694348,"42023"
1491812.3357852,-827145.00125659,"47063"
1816328.88213294,-1051855.42118716,"45027"
211603.56322756,-144006.01256506,"46087"
109203.27255295,-102872.03172996,"46073"
258265.24916364,-142288.8413571,"46099"
964210.68579514,-345024.91598396,"17063"
-970310.8365743,-298088.56060046,"49005"
497755.91865805,-48640.19888244,"27079"
1856909.83235998,-548024.68229457,"51003"
1093385.49789521,-959932.64540942,"47135"
1171270.33739816,-851168.3939376,"47147"
551386.47141608,-900822.12917741,"29009"
1878119.66338706,-642498.15049632,"51037"
1560131.36505866,-801829.10829138,"47179"
683594.77909056,88985.4048569,"55107"
1955566.6900577,-409244.18254642,"51013"
1759133.97954306,-1027654.70439347,"45079"
1885032.1596794,-547996.54578374,"51065"
1874712.17582118,-402510.54701234,"51043"
-1767872.80882148,319568.60372053,"41067"
463489.52713001,-57534.94159396,"27103"
267027.27765051,264472.30604313,"27107"
299039.72392965,-101794.75994762,"27117"
231880.85390919,-1679381.44813658,"48055"
2041411.8841858,-519354.93422721,"51103"
-1666174.55471625,178184.27323709,"41031"
612280.20085505,-869088.76943276,"29043"
543566.01777137,-820950.16894651,"29057"
1712409.84055091,-167154.2699754,"42053"
840437.88232699,-509060.61741669,"17017"
-76568.63910959,-768984.40814362,"20055"
-116144.33870156,-777114.44441183,"20093"
-989351.12524351,-53141.67700537,"16051"
1532881.4456387,-1355061.57449869,"13321"
-94011.63053698,-342190.2205096,"31091"
-233864.73686302,-965215.03391921,"48111"
1995815.55791473,-94331.57571511,"42069"
1751260.23341737,-123182.65518441,"42083"
698355.30644698,-726895.85790732,"29125"
1389954.56736147,-936935.75930597,"47107"
1925242.22678555,-166206.64695854,"42093"
1579807.28080746,-180654.08111943,"39007"
-88613.85931327,-535648.81907663,"31087"
499560.52552083,-816272.71602669,"29011"
208827.25263152,218360.79783024,"38017"
2078406.5650656,-169756.59242007,"34019"
1710743.03749912,-755854.23178514,"37171"
1574063.17471213,-728753.45917085,"51167"
-331686.47891508,-1009800.75783944,"35021"
339775.12594005,40573.04470153,"27151"
845639.48977438,88856.23203586,"55067"
-306981.8633404,-343165.36852811,"31157"
-316088.30435095,-1215739.73923923,"35041"
432613.31304672,124951.11768504,"27097"
1938573.80691899,-480659.58810205,"51630"
147260.21446096,216875.63860092,"38003"
1818818.52525296,-496504.21599593,"51660"
378962.80991568,-564908.12672111,"20013"
-366103.65228902,-118639.83169877,"56045"
1747071.78712382,-1788216.15344232,"12115"
905239.6029458,-588456.25683018,"17135"
558751.33595492,202525.27298584,"27017"
384986.77513448,239511.8645555,"27057"
-108831.78602681,351883.00055088,"38101"
383682.52097119,355295.86380791,"27007"
502821.1068102,188730.07821815,"27001"
1201129.27170144,162736.29446675,"26031"
1203533.40745456,165.23018091,"26035"
1260888.46954505,-356132.35029685,"18001"
1244117.15040462,-1249408.84664887,"01021"
554578.2526058,-1107032.93932408,"05127"
423380.05154335,-394794.83933391,"19029"
1857320.66605452,-400270.75442728,"51840"
411704.0454061,-742486.398786,"20003"
1599295.90834549,-254128.15001209,"39099"
521514.1022773,-421698.17386376,"19039"
1054338.2086417,-372594.81940277,"18111"
706638.16401363,-243909.4390918,"19055"
594809.96360085,-1091218.30918965,"05149"
1332915.15658878,-421352.42365712,"39109"
89260.2637327,-1845033.62262903,"48283"
549614.20826629,-229424.46999593,"19069"
943475.37860018,-436589.86656608,"17113"
141669.16687288,-1843996.91589579,"48311"
1523671.33696015,-390202.10955668,"39119"
1569290.91024077,-405509.71969883,"39121"
-90805.63065282,-627242.83322375,"20193"
674322.97522813,-408153.28618994,"19101"
-561580.27911392,-803612.88174391,"08105"
575603.53487579,-383353.66562433,"19125"
-173517.80505598,-1112375.89178521,"48381"
309371.78237062,-244630.12564957,"19149"
1532240.23355386,-1305902.44209715,"13081"
367694.01305713,-431453.9938304,"19129"
2216.97890514,-1461067.82345593,"48399"
1200811.09469662,-793794.67371805,"21227"
1743147.80380713,-1204981.38088472,"13103"
561770.52005663,-450890.84060167,"19185"
